Overall,Bib,Name,Time
2224,32237,Molly Frew,01:56:57
2225,6369,Trish Mccabe,01:56:57
2226,32238,Brian Peterson,01:56:58
2227,8170,Deanna Starner,01:56:58
2228,14431,Jessica Chaney,01:56:58
2229,9594,Alan Webb,01:56:59
2230,3503,Jeremy Bailey,01:56:59
2231,7644,Lisa Walker,01:57:00
2232,2484,David Haywood,01:57:01
2233,17330,Victoria Green,01:57:01
2234,18009,Jacob Garner,01:57:01
2235,9217,William Blake,01:57:01
2236,6117,Hilary Ellingson,01:57:02
2237,1419,James Coulter,01:57:02
2238,14230,Griffin Mcgee,01:57:02
2239,6414,Ryan Wisotzkey,01:57:02
2240,2272,Ronitha Maharaj,01:57:03
2242,14578,Lindsay Gendron,01:57:03
2243,7446,Chad Morelock,01:57:03
2244,3209,Bappa Mukherji,01:57:05
2245,8446,Carrie Jackson,01:57:05
2246,5287,Jason Gichner,01:57:05
2247,17634,Lindsey Seller,01:57:05
2248,14345,Jason Stevens,01:57:05
2249,19637,J Tovar,01:57:06
2250,6525,Brian Smit,01:57:06
2251,7611,Tracey Hong,01:57:06
2252,9281,Madeline Girard,01:57:06
2253,16043,Amanda Morris-Shrum,01:57:06
2254,5361,Emily Jetton,01:57:07
2255,39603,Joel Wren,01:57:08
2256,1015,Kim Shelton,01:57:08
2257,9107,Daniel Steffy,01:57:08
2258,9191,Amy Antonellis,01:57:09
2259,6620,Joe Mckamey,01:57:09
2260,6383,Scott Hacker,01:57:09
2262,17710,Shane Bratkowski,01:57:10
2263,5308,Jimena Stovall,01:57:10
2264,19280,Christopher Hoal,01:57:10
2266,2420,Bryan Hunt,01:57:12
2267,7585,June Steffy,01:57:13
2268,8365,Casey Brown,01:57:14
2269,20281,Brian Anderson,01:57:15
2270,5670,Erica Anderson,01:57:15
2271,5454,James Kitchen,01:57:17
2272,13644,Daniel Mays,01:57:18
2273,35722,Elizabeth Frist,01:57:19
2274,3664,Matthew Lahman,01:57:19
2275,6277,Mike Shepherd,01:57:19
2276,2216,Benjamin Bishop,01:57:19
2277,4423,Matt Hunter,01:57:19
2278,5418,Steven Price,01:57:19
2279,7499,Gary Bishop,01:57:19
2280,7699,Camille Chaffin,01:57:20
2281,15513,Kellie Mee,01:57:20
2282,6621,Tiffany Choi,01:57:21
2283,13282,Christopher Woolsey,01:57:21
2284,6223,Matthew Ness,01:57:22
2285,3352,Melinda Slings,01:57:22
2286,5427,Stephen Johnston,01:57:22
2287,23224,Ryan Cronin,01:57:22
2288,28601,Stuart Sitton,01:57:22
2289,6591,Kelby Davis,01:57:23
2290,32473,Amy Meyer,01:57:23
2291,2467,Jeffrey Hudgins,01:57:23
2292,6364,Cate Shockey,01:57:24
2293,10102,Adam Watkins,01:57:24
2294,17708,Quinn Stadshaug,01:57:24
2295,23472,Tony Gurdian,01:57:25
2296,6565,James Webb,01:57:25
2297,6275,Jason Shepherd,01:57:25
2298,15240,Kathryn Bae,01:57:26
2299,13240,Chuck Danesi,01:57:26
2300,1400,Charles Taylor,01:57:26
2301,3714,Nate Honold,01:57:27
2302,5678,Patrick Arthur,01:57:28
2303,20495,Lisa Necastro,01:57:28
2304,8183,Kelly Forslund,01:57:30
2305,16260,Kathryn Byrd,01:57:30
2306,6359,Sarah Johnson,01:57:30
2307,27385,Jeff Woody,01:57:30
2308,16261,Karen Byrd,01:57:30
2309,6658,Lauren Payne,01:57:31
2310,7414,K.C. Whitlow,01:57:32
2311,15180,Amanda Lacy,01:57:32
2312,13522,Austin Steele,01:57:32
2313,13534,Jaya Meyer,01:57:32
2314,6235,Laura Scholl,01:57:33
2315,12674,Adam Taylor,01:57:33
2316,2477,Carey Peek,01:57:34
2317,12338,Harley Yancey,01:57:34
2318,16178,Taylor Warden,01:57:35
2319,3351,Jeff Allen,01:57:36
2320,6304,Ann Brothen,01:57:36
2321,19013,John Richardson,01:57:36
2322,3336,Amy Greiner,01:57:36
2323,3704,Patrick Rogers,01:57:37
2324,36427,Chris Wilterdink,01:57:37
2325,19418,Megan Kinsella,01:57:37
2326,15150,Naomi Wolf,01:57:37
2327,5449,Gerald Kral,01:57:37
2328,6324,Austin Thomas,01:57:38
2329,6374,Conor Leahy,01:57:38
2330,15589,Catie Alexander,01:57:38
2331,9661,Kyle Behm,01:57:39
2332,6214,Carianne Yerkes,01:57:39
2333,4664,Christopher Leiby,01:57:39
2334,13330,Alexandra Weheda,01:57:39
2335,8385,Tom Bush,01:57:39
2336,10671,Martin Perez,01:57:40
2337,4220,Matt Patterson,01:57:40
2338,5268,Colin Bailey,01:57:40
2339,5262,Ronald Childress,01:57:40
2340,4180,Julianne Staley,01:57:40
2341,9337,Sara Mitchell,01:57:40
2342,13064,Danielle Wasserman,01:57:41
2343,5366,Elizabeth Rosenberger,01:57:41
2344,6436,Robert Griffin,01:57:41
2345,20065,Brandon Painter,01:57:41
2346,3637,Kynlie Freeman,01:57:42
2347,12706,Kevin Caneco,01:57:42
2348,10311,Stacey Macneil,01:57:43
2349,6236,Susan Godsey,01:57:43
2350,15602,Sarah Stiles,01:57:43
2351,12438,Adam Koons,01:57:43
2352,4248,Jessica Sheffield,01:57:44
2353,5304,Todd Diefenderfer,01:57:44
2354,15261,Carley Vondeylen,01:57:44
2355,8310,Brian Salzman,01:57:45
2356,11484,Dora Yaffe,01:57:46
2357,9722,Mike Teske,01:57:46
2358,5157,Peter Falkner,01:57:46
2359,6029,Mandy Godwin,01:57:46
2360,7595,Ginger Meyer,01:57:47
2361,12198,Kathleen Oliver,01:57:47
2362,4368,Zach Chizar,01:57:50
2363,5279,David Nash,01:57:50
2364,7369,Sarah Richardson,01:57:50
2365,6420,Kerstyn Motter,01:57:50
2366,4407,Jon Powell,01:57:51
2367,5411,Zachary Stone,01:57:51
2368,10170,Picha Moolsintong,01:57:51
2369,3364,Alecia Allen,01:57:53
2370,4455,Megan Decker,01:57:53
2371,3401,Benjamin Moyer,01:57:53
2372,17706,Blanca Zeballos,01:57:53
2373,14555,Jared Boor,01:57:53
2374,5596,Morgan Emlet,01:57:53
2375,5597,Elizabeth Nikish,01:57:54
2376,8294,Nikki Waples,01:57:54
2377,3314,Lacey Fournier,01:57:54
2378,9664,Michael Snipes,01:57:55
2379,3221,Jessica Stein,01:57:55
2380,6603,Matthew Harris,01:57:55
2381,6259,Perry Smith,01:57:56
2382,18052,Ribert Cornell,01:57:56
2383,5323,Jason Bates,01:57:56
2384,4199,Stephen Stone,01:57:56
2385,12717,Eric Lengermann,01:57:57
2386,9645,Adam Pfleegor,01:57:57
2387,9690,Kristin Vermillion,01:57:57
2388,16180,Bryant Ross,01:57:57
2389,3472,Jessica Rutherford,01:57:58
2390,7695,Hari Garimella,01:57:58
2391,11691,Tara Wuko,01:57:58
2392,14151,Jeff Barr,01:57:58
2393,8327,Laura Mccommons,01:57:59
2394,7486,Keith Thole,01:57:59
2395,8320,Steffanie Keilty,01:57:59
2396,12359,Andrew Wilder,01:57:59
2397,13490,Matthew Bretnitz,01:58:00
2398,3653,Iuliia Gilchuk,01:58:00
2399,3609,David Brooks,01:58:00
2400,13194,Leah Brophy,01:58:01
2401,16624,Jason Lovvorn,01:58:01
2402,14476,Timothy Garcia,01:58:01
2403,12384,Joel Henley,01:58:01
2404,9442,Annamarie Cassata,01:58:01
2405,14212,Amber Hicks,01:58:01
2406,14614,Judi Cochran,01:58:02
2407,40609,Wesley King,01:58:03
2408,16248,Emily Jennings,01:58:04
2409,15197,Josh Brennard,01:58:04
2410,14258,Chris Keck,01:58:05
2411,3717,Pete Wagner,01:58:05
2412,19581,Paul Winterling,01:58:06
2413,6225,Doug Frint,01:58:06
2414,4362,Dora Gutierrez,01:58:07
2415,5221,Jacob Hagedorn,01:58:07
2416,14191,Ashley Allen,01:58:07
2417,7633,Kempton Presley,01:58:07
2418,1217,Carlos Sepulveda,01:58:07
2419,7637,Stephen Songy,01:58:08
2420,13284,Matthew Ollis,01:58:08
2421,10267,Will Tuttle,01:58:09
2422,3679,Carl Yacoub,01:58:09
2423,6573,David Metcalf,01:58:09
2424,9057,Thomas White,01:58:09
2425,7650,Ken Lennox,01:58:09
2426,13209,Joe Byrne,01:58:09
2427,6393,Jamie Walker,01:58:09
2428,3603,Emily Bashore,01:58:09
2429,4539,Nathan Thomas,01:58:10
2430,19349,Nicole Carriker,01:58:10
2431,12221,Brittany Little,01:58:10
2432,3342,Zachary Coppens,01:58:10
2433,22578,Mac Gibbons,01:58:11
2434,6175,Erin Hart,01:58:11
2435,6272,Jill Barnes,01:58:12
2436,11023,Stephanie Donohoo,01:58:12
2437,5379,Camie Rodan,01:58:12
2438,13430,Amit Arwindekar,01:58:12
2439,5209,Emily Lightsey,01:58:13
2440,5659,Toby Gilley,01:58:13
2441,12318,Scott Hassler,01:58:14
2442,9623,Jeb Carlisle,01:58:14
2443,11218,Lauren Ullman,01:58:14
2444,2464,Sam Lavalleur,01:58:14
2445,4659,Mike Donatelli,01:58:14
2446,10329,Liz Edwards,01:58:15
2447,6628,Dan Suskin,01:58:15
2448,10317,Matthew Bruce,01:58:16
2449,5595,Mallory Lloyd,01:58:16
2450,5707,Megan Mathews,01:58:17
2451,15235,Mary Karl,01:58:17
2452,23300,Allen Jordan,01:58:17
2453,2204,James Huff,01:58:18
2454,9398,Kali Huff,01:58:18
2455,7573,Danielle Pafford,01:58:19
2456,6437,Zackary Bogner,01:58:19
2457,4574,Allison Belcher,01:58:20
2458,4575,Gregory Shatto,01:58:20
2459,13433,Barret Leviner,01:58:20
2460,12537,Samantha Lee,01:58:20
2461,6552,Emily Werner,01:58:20
2462,11633,Allen Miller,01:58:21
2463,13432,Lauren Leviner,01:58:21
2464,3671,Kristie Stover,01:58:21
2465,13393,Scott Rauls,01:58:21
2466,11723,Chandler Markel,01:58:22
2467,3509,Christopher Tunnecliff,01:58:22
2468,19599,Kevin Killimett,01:58:22
2469,8300,Lori Williams,01:58:22
2470,12393,Jamie Felton,01:58:22
2471,5599,Scott Leeman,01:58:23
2472,17401,Chelsea Gordon,01:58:23
2473,6653,Charles Staab,01:58:23
2474,4683,Steven Kazay,01:58:23
2475,2611,Zachary Richards,01:58:24
2476,16590,Denise Bohnert,01:58:24
2477,4370,Michael Artman,01:58:24
2478,21234,Matt Guisinger,01:58:24
2479,7485,Matt Connon,01:58:24
2480,4499,Ian O'Loughlin,01:58:24
2481,12543,Maddie Cowan,01:58:24
2482,15160,Tyler Bridgers,01:58:25
2483,2584,Amanda Szymanski,01:58:25
2484,11581,Tradd Anderson,01:58:25
2485,29156,Nick Mccoy,01:58:26
2486,13655,Hartwell Mueller,01:58:26
2487,5637,Gus Wilson,01:58:27
2488,2708,Megan Conner,01:58:27
2489,15327,Caroline Beyersdorfer,01:58:27
2490,6172,Leah Fernandez,01:58:28
2491,11697,Jacob Brown,01:58:28
2492,19240,Simone Schonenberger,01:58:28
2493,19239,Patrick Raschle,01:58:28
2494,12694,Amanda Myers,01:58:29
2495,9668,Megan Reeder,01:58:29
2496,22566,Ryan Vickers,01:58:30
2497,13665,Kristin Sandwith,01:58:30
2498,5347,Walker Swain,01:58:30
2499,17308,Gena Lyerly,01:58:30
2500,5645,Amanda Sargent,01:58:30
2501,12009,Joseph Koelsch,01:58:31
2502,14243,Lauren Mclean,01:58:31
2503,22430,Jack Russell,01:58:31
2504,8171,Liza Mcintosh,01:58:31
2505,5444,Nazia Ayodele,01:58:31
2506,1713,Hayward Jimcoily,01:58:31
2507,13329,Erin Lanni,01:58:32
2508,6466,Chelsea Aronica,01:58:32
2510,6398,Karen Eastburn,01:58:32
2511,8529,Donna Wallburg,01:58:32
2512,8354,Joseph Parker,01:58:33
2513,5451,Christopher Street-Razbadouski,01:58:33
2514,11706,Ben Gastel,01:58:33
2515,16266,Michelle Burke,01:58:35
2516,6252,Chuck Gambrill,01:58:36
2517,5673,Omar Lucio,01:58:37
2518,13618,Becky Godsey,01:58:37
2519,10696,Andy Keuter,01:58:38
2520,12274,Rob Edwards,01:58:38
2521,11444,Ashley Elliott,01:58:38
2522,19714,Paige Covell,01:58:38
2523,5162,Rachel Adams,01:58:38
2524,11271,Chris Blazer,01:58:39
2525,32220,Emily Dicus,01:58:39
2526,3595,Conner Ball,01:58:39
2527,7586,Dave Steffy,01:58:40
2528,13592,Mackenzie Rozelle,01:58:40
2529,3418,Julie Schloss,01:58:40
2530,10200,Aaron Creech,01:58:41
2531,3581,Miranda Uhl,01:58:42
2532,6299,Heather Gargus,01:58:42
2533,17694,Lexie O'Dowd,01:58:42
2534,9654,Kim Greenwood,01:58:42
2535,7505,Krista Nix,01:58:42
2536,32646,Christine Ellerbrock,01:58:43
2537,35482,Becky Salerni,01:58:43
2538,14617,Jessie Gotcher,01:58:43
2539,20352,Catherine Royka,01:58:43
2540,6572,Gregory Powell,01:58:43
2541,4470,Jessica Grover,01:58:44
2542,16270,Jeremy Retherford,01:58:45
2543,3311,Neale Jentsch,01:58:45
2544,6234,Eric Scholl,01:58:45
2545,16544,Kara Pietroski,01:58:46
2546,9607,Claire Arpin,01:58:46
2547,6326,Dawn Baker,01:58:46
2548,21399,Davis Millians,01:58:46
2549,10195,William Whittelsey,01:58:46
2550,22453,Lindsey Shuman,01:58:46
2551,12654,Kathleen Mchugh,01:58:47
2552,12413,Carrie Brock,01:58:47
2553,10257,Gleny Kevelier,01:58:47
2554,31150,Dave Warner,01:58:47
2555,15236,Josh Robinson,01:58:47
2556,16527,Robert Odneal,01:58:47
2557,2212,Christopher Henson,01:58:47
2558,8513,Joel Oertling,01:58:47
2559,3617,Wilson Sisk,01:58:48
2560,9453,Olga Bolotinskaya,01:58:48
2561,31438,Ann Strasma,01:58:48
2562,13335,Josh Rains,01:58:48
2563,10714,Daniel Green,01:58:49
2564,5473,Stuart Burkhalter,01:58:49
2565,20636,Will Deisley,01:58:49
2566,15552,Nick Muscato,01:58:49
2567,12177,Victor Neilson,01:58:49
2568,5208,Swede Umbach,01:58:49
2569,19252,Mary Grimm,01:58:50
2570,7589,Andrew Arndt,01:58:50
2571,10655,Ashley Harland,01:58:50
2572,26431,Abby Burnham,01:58:50
2573,2505,David Petrelli,01:58:50
2574,6548,Laura Schnell,01:58:50
2575,8419,Lara Bauchiero,01:58:51
2576,21695,Andrew Altman,01:58:51
2577,11621,Kristie Freer,01:58:51
2578,12493,Rebecca Hildebrand,01:58:51
2579,20497,Stephen Banks,01:58:51
2580,7494,Katherine Roy,01:58:51
2581,4391,Jill Hartigan,01:58:51
2582,3203,Jennifer Davis,01:58:51
2583,19715,Ryan Mccarthy,01:58:51
2584,4240,Corey Hawkins,01:58:52
2585,5330,Sean Johnson,01:58:52
2586,38525,Josh Pierman,01:58:52
2587,35665,Austin Galloway,01:58:52
2588,4458,Tyler Godwin,01:58:52
2589,15154,Jonathan Benson,01:58:52
2590,14276,Erin Wren,01:58:52
2591,2503,Angela Wakefield,01:58:52
2592,9551,Holly Marquez,01:58:53
2593,14566,Hillarey Jacobs,01:58:53
2594,8391,Eric Anthony,01:58:53
2595,3505,Sarah Quinn,01:58:53
2596,14146,Tony Guzzo,01:58:53
2597,5422,Robert Weishaeupl,01:58:54
2598,8169,Lexi Naylor,01:58:54
2599,13149,Gemma Craven,01:58:55
2600,15224,Shane Wood,01:58:55
2601,2391,Whitney Newton,01:58:55
2602,20607,Alisha Mendham,01:58:55
2603,11240,Greg Griffin,01:58:56
2604,4712,Mary Brooke Bonadies,01:58:56
2605,5692,Lynnette Stevens,01:58:56
2606,10645,Shannon Price,01:58:56
2607,2410,Mark Ewald,01:58:57
2608,3187,Michelle Bundenthal,01:58:57
2609,19305,Steven Holmes,01:58:58
2610,13584,Connor Perlin,01:58:58
2611,6661,Noel Baba,01:58:59
2612,14568,Ryan Hargrove,01:59:00
2613,11718,Paul Fuerst,01:59:00
2614,15598,Josh Conner,01:59:00
2615,16651,Ross Chaffin,01:59:01
2616,3298,Jamie Mason,01:59:01
2617,7602,Keela Ellis,01:59:01
2618,8431,Lola Chambless,01:59:01
2619,4397,Rebecca Schroeder,01:59:02
2620,9393,Susan Heinemann,01:59:02
2621,5614,Steve Bushfield,01:59:02
2622,14479,Eric Evans,01:59:02
2623,12538,Jennifer Hansen,01:59:03
2624,9487,Jessica Mead,01:59:03
2625,7523,Elizabeth Kefalonitis,01:59:03
2626,28658,Mike Skaggs,01:59:03
2627,5394,Ameliah Tom,01:59:04
2628,11719,Hank Fuerst,01:59:04
2629,15270,Jeremy Lemmon,01:59:05
2630,3716,Lydia Mccormick,01:59:05
2631,8392,Jason Johns,01:59:05
2632,4657,Callie Roberts,01:59:05
2633,16333,Matthew Tardiff,01:59:05
2634,16268,Kathryn Whitney,01:59:05
2635,15532,Jeffrey Hobbs,01:59:05
2636,13338,Kelly Miller,01:59:06
2637,5562,Rebecca Wagner,01:59:06
2638,8065,Scott Faulhaber,01:59:06
2639,5183,Laura Profumo,01:59:06
2640,10381,Kenneth Hughes,01:59:06
2641,4530,Christopher Lynch,01:59:06
2642,2253,Danny Lee,01:59:06
2643,15302,Bill Vance,01:59:07
2644,38130,Matthew Taylor,01:59:07
2645,7451,Sam Yoo,01:59:07
2646,3396,James Mace,01:59:07
2647,31157,Madeleine Alberdi,01:59:08
2648,21543,Molly Cook,01:59:08
2649,7387,Brandon Deilgat,01:59:08
2650,3397,Jill Mace,01:59:08
2651,18274,Rener Lawtence,01:59:08
2652,15285,Erin Sayer,01:59:08
2653,10484,Tim Dornan,01:59:09
2654,6479,Patrick Masters,01:59:09
2655,3566,Andy Querio,01:59:09
2656,9686,Pat Brady,01:59:09
2657,6130,Thomas Sterling Mills,01:59:11
2658,21455,David Canfield,01:59:11
2659,21640,Campbell Haynes,01:59:11
2660,10262,Robin Loeffel,01:59:11
2661,8428,Neal Goodwin,01:59:12
2662,4186,Scott Weaver,01:59:12
2663,3169,Edward Mcguinness,01:59:12
2664,3719,Courtney Tate,01:59:12
2665,15033,Johanna Elsemore,01:59:12
2666,16275,Marion Montooth,01:59:13
2667,9436,Patrick Strong,01:59:13
2668,9223,Nicole Rice,01:59:14
2669,4286,Wendi Maxey,01:59:14
2670,7449,Allison Milam,01:59:14
2671,23247,Garth Lindsay,01:59:14
2672,4690,Kimberlee Lopez,01:59:14
2673,5252,Lee Jackson,01:59:15
2674,8595,Brenda Ralston,01:59:16
2675,8596,Neil Ralston,01:59:16
2676,3544,Mike Bower,01:59:16
2677,5159,Tommy Schuyler,01:59:17
2678,10700,Amy Meiners Deaton,01:59:18
2679,10110,Henry Kirse,01:59:18
2680,3546,Jay Auskalnis,01:59:19
2682,8334,Michelle Barclay,01:59:19
2683,3025,Bryant Bartolone,01:59:19
2684,5419,Boni Mcvey,01:59:19
2685,6669,Martin Esqueda,01:59:20
2686,6218,Wendy Thomas,01:59:20
2687,8656,James Crumlin,01:59:20
2688,5471,Christopher Stanley,01:59:21
2689,9550,Casey Tominack,01:59:21
2690,14621,Kristi Chastain,01:59:21
2691,4205,Ben Bauman,01:59:21
2692,16218,Chandler Slater,01:59:21
2693,14509,Dawn Miller,01:59:22
2694,19236,Kari Sandersfeld,01:59:22
2695,17687,Ben Carter,01:59:22
2696,5651,Marci Rothman,01:59:23
2697,5675,Chuck Vandenbossche,01:59:23
2698,8605,Kaitlin Gentry,01:59:23
2699,6209,Jaime Anton,01:59:23
2700,7675,Erika Hasford,01:59:24
2701,2054,Scott Harris,01:59:24
2702,7674,Jeremy Hasford,01:59:24
2703,19308,Stephanie Chambers,01:59:24
2704,9667,Kevin Barrett,01:59:25
2705,20220,Tony Shoemaker,01:59:25
2706,2607,Heather Smith,01:59:25
2707,8411,Vishnu Jayamohan,01:59:25
2708,3669,Mickey Nelson,01:59:25
2709,14489,Kim Heinen,01:59:25
2710,14467,Kelsey Heinen,01:59:25
2711,24488,Jennifer Harp,01:59:25
2712,4604,Brian Orr,01:59:25
2713,13257,Anna Bond Creighton,01:59:26
2714,4325,Jake Carroll,01:59:26
2715,2493,Chris Barron,01:59:26
2716,3385,Ryan Allen,01:59:27
2717,5369,Steve Blume,01:59:27
2718,7568,Aaron Gravett,01:59:27
2719,6102,Charles Krug,01:59:27
2720,19347,Nathanael Hand,01:59:28
2721,19362,Shannon Rudesheim,01:59:29
2722,11284,Darren Dehut,01:59:29
2723,7542,David Cox,01:59:29
2724,6360,Christopher Menteer,01:59:29
2725,1246,Anthony Jimcoily,01:59:30
2726,5250,Daniel Isley,01:59:31
2727,19323,Jillian Davis,01:59:31
2728,16186,Charlotte Ogburn,01:59:31
2729,14613,Jeff Spahn,01:59:32
2730,9480,Zach Baldwin,01:59:32
2731,14238,Heather Dalton,01:59:32
2732,18455,Kathryn Capogossi,01:59:33
2733,4346,Faiq Mihlar,01:59:33
2734,15397,Melville Smith,01:59:33
2735,9622,Jennifer Carlisle,01:59:33
2736,7400,Nicole Vance,01:59:33
2737,4504,Fred Bartlett,01:59:34
2738,5632,Jeffrey Aspacher,01:59:34
2739,11344,Marci Waller,01:59:36
2740,13196,Angie Simmons,01:59:36
2741,3322,Patrick Chen,01:59:36
2742,13716,Anthony Evans,01:59:37
2743,15403,Sean Devlin,01:59:37
2744,23148,Adam James,01:59:38
2745,5410,Shannon Barber,01:59:38
2746,12690,Michael Lacagnin,01:59:38
2747,24123,Anne Mitchell,01:59:38
2748,23146,Juliana Ireland,01:59:38
2749,19609,Nick Loebach,01:59:39
2750,11559,Amanda Sparks,01:59:39
2751,15413,Daniel Seymour,01:59:39
2752,13015,Drew Crews,01:59:40
2753,17387,Andrew Cline,01:59:40
2754,4308,Jeff Swords,01:59:40
2755,6546,John Moyer,01:59:40
2756,6292,Phillip Draheim,01:59:41
2757,3494,Anna Arts,01:59:41
2758,3497,Greta Schmitt,01:59:41
2759,13502,Jason Manson,01:59:41
2760,6245,Kim Glaze,01:59:41
2761,6212,Henry Ellis,01:59:41
2762,11095,Randy Neff,01:59:42
2763,2677,Gonzalo Rodriguez,01:59:42
2764,6516,Carolyn Washing,01:59:43
2765,18683,Daniel Sohar,01:59:43
2766,12169,Todd Maxwell,01:59:43
2768,2294,Roy Walker,01:59:44
2769,19382,Ryan Kucinich,01:59:44
2770,7598,Kitty Ellis,01:59:44
2771,13720,Bradley Taylor,01:59:45
2772,19671,Beth Hayes,01:59:45
2774,19180,Darian Jaramillo,01:59:45
2775,9235,Gerri Brommer,01:59:46
2776,14234,Anthony Sbarro,01:59:46
2777,5322,Chance Mcconnell,01:59:46
2778,7411,Kristin Santroch,01:59:46
2779,6114,Kimberly Doiron,01:59:46
2780,10689,Michael Brown,01:59:47
2781,4675,Bradley Allen,01:59:47
2782,4695,Jeremiah Borrajo,01:59:47
2783,12206,Sandra Anceleitz,01:59:47
2784,8249,Matt Weber,01:59:47
2785,12142,Sarah Stender,01:59:48
2786,4156,Kevin Smith,01:59:48
2787,11238,Ruthie Fults,01:59:48
2788,3539,Christie Konieczny,01:59:49
2789,8181,Brooke Livingston,01:59:49
2790,40218,Max Bukhover,01:59:49
2791,8184,Brittany Ullrich,01:59:49
2792,18526,Stephanie Welch,01:59:49
2793,22611,Kelly Straub,01:59:50
2794,3248,Boris Shoykhet,01:59:50
2795,3538,Jeffrey Konieczny,01:59:50
2796,8342,Jonathan Acuff,01:59:51
2797,9642,Thomas Burke,01:59:51
2798,13443,Christopher Chuong,01:59:51
2799,4185,Dimas Aranda,01:59:51
2800,14499,Josh Clark,01:59:51
2801,13305,Alex Villalpando,01:59:52
2802,15595,Tonatiuh Coronado,01:59:53
2803,5415,Patricia Rodriguez,01:59:53
2804,32163,A.T. Donnon,01:59:53
2805,4307,Jeff Uzl,01:59:53
2806,4459,Alexandria Geraghty,01:59:53
2807,5146,Avery Beach,01:59:54
2808,6499,Gregory Miller,01:59:54
2809,8583,John Beardsley,01:59:54
2810,4709,James Anisi,01:59:54
2811,8435,Khaki Lacy,01:59:54
2812,6267,Roseanne Debellis,01:59:54
2813,9340,Kari Manier,01:59:55
2814,3575,Derek Winfree,01:59:55
2815,11309,Amanda Winfree,01:59:55
2816,16444,Heather Wilhelm,01:59:55
2817,21442,Jill Berry,01:59:55
2818,1616,Alan Watts,01:59:55
2819,9540,Chris Parks,01:59:55
2820,10632,Jon Mcclintock,01:59:56
2821,9328,Juan Francisco Leon,01:59:56
2822,4554,Jeremy Weltmer,01:59:57
2824,8375,Chris Bradley,01:59:57
2825,8345,Jeremy Yow,01:59:58
2826,17352,Caleb Richardson,01:59:59
2827,13499,Ryan Mills,01:59:59
2828,15486,Misti Jeffers,01:59:59
2829,16238,Jonathan Connor,02:00:00
2830,6577,Chris Jude,02:00:00
2831,17649,Melissa Lowry,02:00:00
2832,1562,Jeremy Malson,02:00:00
2833,5403,Andrew Parker,02:00:00
2834,6585,Hal Matern,02:00:00
2835,16402,Darrell Bailey,02:00:00
2836,8203,Dana Coble,02:00:01
2837,9694,Cam Harmon,02:00:01
2838,40481,Dorothy Elliottt,02:00:02
2839,12545,Tiffany Ames,02:00:02
2840,13208,Kristen Waters,02:00:02
2841,5504,Stacy Fanaselle,02:00:02
2842,4227,Daria Vanravestein,02:00:02
2843,14204,Caitlin Kirst,02:00:03
2844,12518,Sara Schueler,02:00:03
2845,23652,Paula Kowitz,02:00:03
2846,12343,Jess Sandlin,02:00:03
2847,4313,Shay Gauger,02:00:03
2848,2510,Clint Harris,02:00:04
2849,6103,Sarah Torgersen,02:00:04
2850,6440,Iva Cvetic,02:00:04
2851,2541,Barney Burks,02:00:04
2852,19318,Lindsay Handey,02:00:04
2853,7290,Deanna Gutierrez,02:00:04
2854,3448,Daniel Ruberg,02:00:04
2855,3482,Jonathon Inkrott,02:00:05
2856,3715,Nathan Kurita,02:00:05
2857,9631,Michelle Dodds,02:00:05
2858,4535,Leigh Zucker,02:00:05
2859,21606,John Strohm,02:00:06
2860,5291,John Baker,02:00:06
2861,18201,Erin Persechini,02:00:06
2862,3672,Linda Nadeau,02:00:06
2863,6134,Chase Browning,02:00:07
2864,5448,Brittnei Krafzig,02:00:07
2865,1429,Lori Cooper,02:00:07
2866,8374,Alan Christian,02:00:07
2867,9502,Chris Lembesis,02:00:07
2868,12237,James Maksymetz,02:00:07
2869,22229,Nathan Alley,02:00:08
2870,17466,Kira Wisenbaler,02:00:08
2871,6313,Emily Reeves,02:00:08
2872,3306,Brad Culp,02:00:08
2873,15288,Christina Vega,02:00:09
2874,25509,Frank Wardzinski,02:00:09
2875,9377,Nathan Mcdonald,02:00:10
2876,29475,Matthew Sorensen,02:00:10
2877,9465,Dan Burton,02:00:11
2878,9638,Sarah Baurle,02:00:12
2879,8494,Erin Mohring,02:00:12
2880,12647,Margaret O'sullivan,02:00:12
2881,12517,Heather Sheppard,02:00:12
2882,24369,Patrick Nagle,02:00:13
2883,6656,Jane Salem,02:00:13
2884,9332,Sam Underwood,02:00:13
2885,11145,Charles Crowley,02:00:14
2886,4544,Jason Roanhouse,02:00:14
2887,1540,Melissa Mccormick,02:00:14
2888,15467,Matthew Scott,02:00:15
2889,5484,Taso Karathanasis,02:00:15
2890,20263,Jessica Johnson,02:00:15
2891,8250,Tara Dahl,02:00:15
2892,15466,Audrey Scott,02:00:15
2893,9197,Kyle Tefft,02:00:16
2894,12150,Aaron Himmel,02:00:17
2895,8322,Alison Blair,02:00:18
2896,10171,Gail Moolsintong,02:00:18
2897,5198,Jessica Mcrobbie,02:00:18
2898,9637,Martez Burks,02:00:19
2899,6512,Matthew Shearon,02:00:19
2900,7464,Jeff Belisle,02:00:19
2901,11162,Kassi Lee,02:00:19
2902,36204,Karen Beasley,02:00:20
2903,6305,Julie Gerdes Becnel,02:00:20
2904,9635,Baker Wright,02:00:21
2905,22537,Courtney Butler,02:00:21
2906,31036,Joshua Smith,02:00:22
2907,10422,Emily Wesley,02:00:22
2908,5218,Holly Storwick,02:00:22
