Overall,Bib,Name,Time
13834,30542,Anna Gallagher,03:08:06
13835,35175,Whitney Conner,03:08:06
13836,26186,Jose Dorado,03:08:07
13837,26192,Alicia Dorado,03:08:07
13838,31614,Steve O'Donnell,03:08:08
13839,29030,Tracie Holt,03:08:08
13840,25643,Neiva Silva,03:08:08
13841,30091,Wynne Baker,03:08:09
13842,35495,Mary Hall,03:08:09
13843,23553,Lauren Newsom,03:08:10
13844,17246,Maria Divierte,03:08:10
13845,19263,Jude Divierte,03:08:11
13846,30467,Lauren Sims,03:08:13
13847,35272,Susan Mason,03:08:13
13848,23164,Tim Heath,03:08:15
13849,12706,Jesse Vargas,03:08:15
13850,35368,Laura Hays,03:08:16
13851,34473,Kirstin O'Keefe,03:08:17
13852,40040,Brianna Casilli,03:08:17
13853,30259,James Barber,03:08:17
13854,34668,Rebecca Peyton,03:08:19
13855,22084,Brittany Henry,03:08:19
13856,26446,James Hemond,03:08:19
13857,33480,Rachel Osby,03:08:20
13858,411,Nikki Cheng,03:08:20
13859,25603,Wei Fang,03:08:20
13860,34369,Melanie Bessinger,03:08:20
13861,34367,Marc Garner,03:08:21
13862,38499,Carmen Turner,03:08:21
13863,35625,Ashley Blackburn,03:08:21
13864,33360,Kennan Gress,03:08:21
13865,23226,Ramiro Arriaga,03:08:22
13866,23256,Madilene Lake,03:08:24
13867,37613,Rebekah Dykhorst,03:08:24
13869,16625,Joan Brzezinski,03:08:25
13870,22144,James Owen,03:08:25
13871,33424,Ed Mcwhirt,03:08:25
13872,18374,Wayne Tolbert,03:08:25
13873,37413,Emma Bailey,03:08:25
13874,31056,Chelsey Elliott,03:08:26
13875,28458,Lauren Gendron,03:08:26
13876,32541,Anna Fluevog,03:08:26
13877,38339,Erin Trudden,03:08:27
13878,24620,Jane Pharris,03:08:28
13879,34141,Aaro Dunn,03:08:30
13880,34142,Cady Bakeer,03:08:30
13881,32345,Tim Stallings,03:08:30
13882,32346,Cher Stallings,03:08:30
13883,30139,Angelia Nielsen,03:08:30
13884,38585,Kristi Cundiff,03:08:30
13885,12434,Melissa Mooshegian,03:08:30
13886,34435,Robert Vandenburgh,03:08:31
13887,37168,William Mccloy,03:08:31
13888,28523,Jessie Mckinney,03:08:31
13889,33259,Krystal Quetant,03:08:32
13890,33450,Alisha Wilson,03:08:33
13891,1481,Alex Domeier,03:08:34
13892,34145,Maura Kelly,03:08:34
13893,36013,Evie Cheng,03:08:35
13894,33445,Emily Rodgers,03:08:36
13895,26586,William Montgomery,03:08:36
13896,34704,Poonam Patel,03:08:36
13897,8279,Patrick Wakefield,03:08:37
13898,35680,Krystle Glenn,03:08:37
13899,37331,Daniel Staudt,03:08:38
13900,32190,Joni Hartwell,03:08:38
13901,38078,Molly Young,03:08:38
13902,36164,Stephanie Butski,03:08:39
13903,23402,Morgan Shelton,03:08:39
13904,28027,John Navarre,03:08:40
13905,34107,Rebecca Gburek,03:08:41
13906,31475,Valery Eynon,03:08:41
13907,37164,Laurie Bagwell,03:08:41
13908,36122,Kara Morris,03:08:41
13909,30124,Emily Mize,03:08:42
13910,37455,Anne Larson,03:08:42
13911,40536,Ashley Kelley,03:08:42
13912,37512,Betty Gray,03:08:43
13913,37163,Samantha Falk,03:08:43
13914,9578,Darla Richardson,03:08:44
13915,9579,Tiffany Lollar,03:08:44
13916,37454,Melanee Melia,03:08:44
13917,33520,Erica Gardner,03:08:45
13918,20558,Carly Waugh,03:08:46
13919,18628,Jill Romano,03:08:46
13920,29265,Camilla Myers,03:08:47
13921,22651,Sonja Kennedy,03:08:47
13922,28333,Keith Skinner,03:08:48
13923,34209,Lucy B. Foerster,03:08:48
13924,38243,Jenny Kelsey,03:08:49
13925,40465,Margaret Bramlett,03:08:49
13926,22274,Cynthia Hanworth,03:08:50
13927,11640,Amanda Garcia,03:08:50
13928,40681,Kristy Lehmann,03:08:50
13929,39292,Ryan Ortlip,03:08:50
13930,39291,Kayla Janovsky,03:08:50
13931,30348,Erle Mulligan,03:08:50
13932,32352,Marie Haynie,03:08:52
13933,30036,Ty Fullbright,03:08:52
13934,18547,Robert Lee,03:08:52
13935,35114,Lisa Allison,03:08:53
13936,4705,Patricia Neugent,03:08:53
13937,35070,Kathi Guild,03:08:54
13938,30518,Andrew Towe,03:08:56
13939,37375,Kristen Shookman,03:08:57
13940,37584,Kathy Vinson,03:08:57
13942,31401,Mallorie Robl,03:08:57
13943,36088,Debbie Janning,03:08:57
13944,23479,Leilani Karls,03:08:57
13945,18359,Courtney Stabingas,03:08:57
13946,18357,Emily Seibert,03:08:57
13947,37033,Lashon Mcginnis,03:08:58
13948,32150,Randi Dubois,03:08:58
13949,36069,Geoff Spurlock,03:08:58
13950,32112,Nichelle Carlberg,03:08:59
13951,31258,Tina Ichenberg,03:09:00
13952,30291,Dawn Woods,03:09:00
13953,28254,Madeline Johnson,03:09:01
13954,22267,Maria Martino,03:09:02
13955,30058,Alexandra Fell,03:09:02
13956,21392,David Hughes,03:09:03
13957,28164,Tracy Biggers,03:09:04
13958,23160,Brynn Macinnis,03:09:04
13959,27716,Elise Brown,03:09:05
13960,11612,Rick Mcelroy,03:09:06
13961,31073,Devon Martin,03:09:06
13962,36213,Casey Cobern,03:09:06
13963,27202,Sean Sell,03:09:07
13964,34185,Hope Goempel,03:09:08
13965,34213,Diann Ramsey,03:09:08
13966,33150,Janice Wyatt,03:09:08
13967,37609,Sheena Joseph,03:09:09
13968,36212,Lauren Cobern,03:09:09
13969,35351,Machele Cordell,03:09:09
13970,34458,Alma Rashid,03:09:09
13971,30292,Duke Harp,03:09:09
13972,1169,Renee Heitkamp,03:09:09
13973,32671,April Kring,03:09:09
13974,8246,Lynda Miller,03:09:10
13975,27375,Geri Kastern-Schneff,03:09:11
13976,30456,Amanda Estrada,03:09:11
13977,17132,Ellis Bourque Iii,03:09:12
13978,33383,Gail Riehl,03:09:12
13979,31321,Stephanie Elliott,03:09:12
13980,33464,Bonnie Coltrane,03:09:12
13981,10227,Kara Tobin,03:09:13
13982,25528,Helen Douglas,03:09:13
13983,31293,Courtney King,03:09:14
13984,28553,Joan Roby,03:09:14
13985,27377,Jennifer Johnson,03:09:15
13986,30357,John Mccloskey,03:09:15
13987,28189,Jason Davis,03:09:15
13988,35615,Cheryl Moss,03:09:16
13989,38205,Sheri Scott,03:09:18
13990,34361,Melody Cothern,03:09:18
13991,27597,Austin Laue,03:09:19
13992,21094,Shaunessy Saucier,03:09:19
13993,27596,Rebecca Laue,03:09:20
13994,25058,Wesley Cho,03:09:20
13995,5645,Craig Voyer,03:09:22
13996,27642,Matthew Crittenden,03:09:22
13997,4725,Blanca Castaneda,03:09:22
13998,33428,Trish Fajardo,03:09:22
13999,37505,James Laflame,03:09:23
14000,31036,Kurt Polzin,03:09:23
14001,38020,Michelle Frenssen,03:09:24
14002,7273,Dane Rochon,03:09:25
14003,37212,Marsha Leegan,03:09:26
14004,33237,Marla Elliott,03:09:26
14005,33210,Laura Rygelski,03:09:27
14006,26183,Mary Ellen Spadone,03:09:27
14007,20313,Vance Broemel,03:09:27
14008,33116,Dan Mouchett,03:09:27
14009,22665,Ken Baugus,03:09:27
14010,28205,John Knowles-Bagwell,03:09:27
14011,13570,Cara Commons,03:09:27
14012,19211,Jennifer Evans,03:09:27
14013,34462,Renee Pirolo,03:09:28
14014,19503,Caroline Finn,03:09:28
14015,34638,Kaia Ellis,03:09:28
14016,33473,Tracy Miller,03:09:29
14017,17488,Jennifer Ashton,03:09:29
14018,38493,Joseph Coleman,03:09:30
14019,38492,Barbara Coleman,03:09:30
14020,32690,Karly Brown,03:09:30
14021,29536,Lindsay Pitstick,03:09:30
14022,30152,Abby Wiggins,03:09:30
14023,36400,Kaci Goodall,03:09:31
14024,31285,Peter Booth,03:09:32
14025,19563,Jim Corbett,03:09:33
14026,25533,Joseph Gray,03:09:34
14027,37543,Maria Ransdell,03:09:35
14029,25692,Karen Richardson,03:09:35
14030,23094,Janet Brashear,03:09:35
14031,35174,Janea Johnston,03:09:35
14032,40372,Dixie Williamson,03:09:37
14033,33463,Jamie Benn,03:09:37
14034,26642,Michele Quigley,03:09:38
14035,34204,Megan Pezeshkmehr,03:09:38
14036,24654,Megan Adzima,03:09:38
14037,37367,Holly Ranney,03:09:39
14038,20342,Chris Mcknett,03:09:39
14039,31271,Emily Humberd,03:09:39
14040,34255,Yvonne Atherly-John,03:09:40
14041,40632,Karman Knight,03:09:41
14042,33239,Anna Knowles-Bagwell,03:09:42
14043,6373,Esther Eddy,03:09:42
14044,22244,Tom Knowles-Bagwell,03:09:43
14045,22217,Kimberly Godden,03:09:44
14046,6432,Gerardo Ruiz,03:09:45
14047,20229,Mindy Nienhouse,03:09:45
14048,35358,Jon Zlock,03:09:45
14049,28416,Charlie Payne,03:09:46
14050,6433,Noemi Turcios,03:09:46
14051,33167,Sarah Guess,03:09:47
14052,37581,Kathy Andrews,03:09:47
14053,24638,Dina Rasavage,03:09:47
14054,34465,Debbie Patton,03:09:47
14055,24034,Kevin Blackburn,03:09:49
14056,1433,Sundee Banks,03:09:51
14057,37106,Daniela Gianaroli,03:09:52
14058,22635,Jennyrose Corritore,03:09:52
14059,36564,Colleen Noechel,03:09:52
14060,26528,Carrie Langston,03:09:53
14061,37268,David Mason,03:09:53
14062,30381,Ryan Cox,03:09:54
14063,39183,Gayla Bujnowski,03:09:54
14064,31419,Marie Achatz,03:09:54
14065,30382,Kendra Cox,03:09:55
14066,36497,Edith Valencia,03:09:55
14067,25581,Michelle Hawn,03:09:56
14068,29157,Brandy Tanaka,03:09:56
14069,39286,Varun Chintakindi,03:09:57
14070,29436,Ashley Martin,03:09:59
14071,34444,Chuck Hillman,03:10:01
14072,24683,Robert Dill,03:10:01
14073,25080,Jon Mccanless,03:10:01
14074,31261,Linda Peeler,03:10:01
14075,37488,David Guin,03:10:02
14076,34672,Carola Hall,03:10:03
14078,38352,Laura Morrow,03:10:06
14079,31140,Allison Pyatt,03:10:07
14080,33433,Lauren Mcnatt,03:10:07
14081,11233,Donna Carlson,03:10:07
14082,11232,Jessica Carlson,03:10:07
14083,17206,Kim Kulp,03:10:08
14084,21144,Katherine Mccrea,03:10:09
14085,37363,Matt` Sauers,03:10:10
14086,31382,Megan Armstrong,03:10:11
14087,39483,Krishna Nakka,03:10:11
14088,35022,Barbara Weprin,03:10:11
14089,33411,Shawn Stinchcomb,03:10:12
14090,34398,Tom Stanley,03:10:13
14091,28511,Tracy Richter,03:10:14
14092,27043,Kelly Updegraff,03:10:14
14093,34400,Tina Stanley,03:10:14
14094,24091,Andrew Adams,03:10:15
14095,26701,Monica Garces,03:10:15
14096,31146,Zada Hyatt,03:10:16
14097,40423,Linda Hearn,03:10:17
14098,25409,Jean Blair,03:10:18
14099,34691,Natalie Waddell,03:10:18
14100,36186,Janie Mendez,03:10:19
14101,36187,Tony Mendez,03:10:19
14102,28149,Chrissy Evans,03:10:19
14103,39226,Madeline Leon,03:10:22
14104,31268,Brittany Mountford,03:10:22
14105,31267,Rachel Heartsfield,03:10:22
14106,24324,Jennifer Cook,03:10:22
14107,24329,Melissa Flora,03:10:23
14108,27308,Jeanne Rudolph,03:10:23
14109,30026,Mary Glass,03:10:23
14110,32705,Ben Johnson,03:10:25
14111,11468,Adrienne Morris,03:10:25
14112,9141,Julie Meyer,03:10:25
14113,29481,Sean Ahern,03:10:25
14114,28150,Ray Evans,03:10:26
14115,30326,Kim Wonnell,03:10:28
14116,34711,Molly Stephens,03:10:28
14117,35298,Cynthia Lorenz,03:10:29
14118,28493,Tammy Wright,03:10:29
14119,23294,Jill Veness,03:10:29
14120,35514,Mary Riggs,03:10:30
14121,38123,Kasie Hatfield,03:10:31
14122,27299,Carla Stewart,03:10:31
14123,37570,Cassidy Gierschke,03:10:31
14124,28494,Bridget Barker,03:10:32
14125,29553,Mcqueen Suen,03:10:32
14126,31246,Mary Ann Neill,03:10:32
14127,37571,Dana Gierschke,03:10:32
14128,8106,Scott Unger,03:10:33
14129,25030,Kristen Unger,03:10:34
14130,18332,James Stephens,03:10:35
14131,17700,Stephanie Dixon,03:10:36
14132,26495,Erika Beaucage,03:10:37
14133,37456,Rob Allen,03:10:40
14134,38068,Kate Lawrence,03:10:40
14135,38325,Stacie Collins,03:10:40
14136,25709,Ashley Kersten,03:10:40
14137,10129,Therese Franklin,03:10:41
14138,34427,Carrie Painter,03:10:41
14139,23383,Christine Marag,03:10:42
14140,33292,Karen Roberson,03:10:42
14141,36022,David Arendale Ii,03:10:42
14142,35310,Kathleen Tobin,03:10:43
14143,20032,Rick Murray,03:10:43
14144,40673,Stephen Sullivan,03:10:46
14145,24616,Justin Waldner,03:10:46
14146,29521,Karen Bond,03:10:47
14147,25444,Greg Hunsaker,03:10:48
14148,25445,Erin Hunsaker,03:10:48
14149,7587,Karen Garner,03:10:49
14150,25443,Lisa Hunsaker,03:10:50
14151,7329,Rae Anne Kern,03:10:50
14152,37420,Santee Vasquez,03:10:51
14153,38319,Sara Crowley,03:10:52
14154,36193,Nicole Brown,03:10:56
14155,35170,Molly Thomas,03:10:57
14156,32011,James Fischer Jr,03:10:59
14157,35148,Mike Hudson,03:10:59
14158,38151,Jamie Wisneski,03:10:59
14159,29383,Cindy Shamp,03:11:00
14160,14142,Coral Edwardsen,03:11:00
14161,38429,Don Harwell,03:11:00
14162,9623,Ryan Edwardsen,03:11:00
14163,36338,Lynda Schwada,03:11:01
14164,27418,Tina Iverson,03:11:02
14165,16293,Alex Horton,03:11:02
14166,20577,Melvin Gatewood,03:11:03
14167,36045,Hannah Moore,03:11:03
14168,22573,Ronald Gatewood,03:11:04
14169,40698,Hannah Shouppe,03:11:04
14170,34144,Amanda Baker,03:11:04
14171,11672,Cory Baker,03:11:05
14172,37540,Emily Horn,03:11:05
14173,38424,Anilkumar Battula,03:11:06
14174,19579,Taylor Puckett,03:11:06
14175,19578,Chris Puckett,03:11:06
14176,3422,Chelsea Brown,03:11:08
14177,31176,Nancy Webb,03:11:08
14178,32083,Kaitlyn Land,03:11:08
14179,31164,Bethany Raines,03:11:09
14180,31620,Alex Hollifield,03:11:09
14181,35578,Courtney Pierpaoli,03:11:09
14182,26401,Philip Nunn,03:11:09
14183,37590,Becca Snyder,03:11:09
14184,36264,Shelley Johnson,03:11:10
14185,26402,Nichola Nunn,03:11:10
14186,31174,Allison Robinson,03:11:10
14187,12420,Jerry Eduave,03:11:10
14188,31255,Janice Sauer,03:11:11
14189,12419,Lynette Eduave,03:11:11
14190,27292,Jason B. Wright,03:11:11
14191,15372,Jeremy Foster,03:11:11
14192,33147,Kelly Conn,03:11:11
14193,33179,Carol Mcdowell,03:11:11
14194,37494,Brooke White,03:11:13
14195,25573,Mallory Mettler,03:11:13
14196,36144,Mary Cuevas,03:11:14
14197,38194,Steve Vanthournout,03:11:14
14198,31391,Lara Khayatt,03:11:14
14199,20227,Seth Fiur,03:11:15
14200,21063,Stephen Castaneda,03:11:15
14201,33205,Liana Stratton,03:11:16
14202,20228,Jessica Fiur,03:11:16
14203,20302,Melissa Sears,03:11:16
14204,35498,Elyse Savaria,03:11:17
14205,28117,Tomorrow Drumm,03:11:19
14206,12715,Samantha Bower,03:11:20
14207,33395,Shelby Deiters,03:11:21
14208,30565,Angela Stone,03:11:21
14209,29278,Danita Wyley,03:11:21
14210,26680,Brevin Odom,03:11:22
14211,40666,Charlotte Hamilton,03:11:24
14212,35545,Patricia James,03:11:24
14213,38215,Jason Jowers,03:11:25
14214,38216,Holly Simmons,03:11:25
14215,40559,Laurie Wicker,03:11:26
14216,29462,Angelica Velasco,03:11:26
14217,17701,Kimberly Sparkman,03:11:26
14218,39160,Linda Richards,03:11:27
14219,17219,Marylyn Sabol,03:11:27
14220,33273,Douglas Stewart,03:11:27
14221,14405,Kathleen Logan,03:11:27
14222,26310,Blake J Evans,03:11:28
14223,1171,Peggy Golden,03:11:29
14224,24360,Candace Rishel,03:11:29
14225,32103,Nadia Levine,03:11:29
14226,24359,Lew Rishel,03:11:29
14227,34641,Elizabeth Connell,03:11:29
14228,31586,Eric North,03:11:29
14229,12695,Megan Hughes,03:11:30
14230,11195,Angela Newman,03:11:30
14231,31048,Katelyn Mitchell,03:11:31
14232,33071,Kristine Hutto,03:11:32
14233,36118,Jovanna Emerson,03:11:32
14234,25536,Melissa Lee,03:11:32
14235,31151,Laura Saldivar,03:11:33
14236,35566,Snjezana Bojic,03:11:33
14237,33096,Lindsay Moore,03:11:33
14238,25329,Konstantin Yepifantsev,03:11:34
14239,27330,Tyler Farley,03:11:35
14241,25687,Brooke Wilhite,03:11:37
14242,39623,Kate Bentsen,03:11:37
14243,37067,Kevin Fee,03:11:38
14244,25051,Chance Villines,03:11:38
14245,29367,Sarah Edwards,03:11:40
14246,34443,Karen Hillman,03:11:40
14247,25120,Jesse Emerson,03:11:41
14248,33177,Heather Mcconnell,03:11:42
14250,40155,Kelly Crowe,03:11:43
14251,25421,Marian Greer Allison,03:11:44
14252,33126,Lilla Flora,03:11:44
14253,33124,David Cappellari,03:11:44
14254,9309,Carrie Gay,03:11:44
14255,26075,Heather Graviet,03:11:44
14256,15355,Matthew Ballard,03:11:45
14257,34703,Joan Chrissos,03:11:45
14258,33289,Kendra Kaiser,03:11:45
14259,37157,Sheryl Salvage,03:11:45
14260,39038,Sue Mcchesney,03:11:46
14261,31577,Brenda Smith,03:11:46
14262,39039,Brandy Depoorter,03:11:47
14263,29563,Nolyn Hartley,03:11:47
14264,1446,Katie Turner,03:11:47
14265,37438,Armond Webb,03:11:48
14266,35626,Jud Blackburn,03:11:49
14267,25535,Martha Mowery,03:11:50
14268,34193,Sheila Acker,03:11:52
14269,36154,David Springer,03:11:52
14270,34192,Margaret Landrigan,03:11:52
14271,35541,Long Wang,03:11:53
14272,33498,Caitlyn Kaczmarek,03:11:56
14273,37539,Emily Adamiak,03:11:56
14274,34307,Dawn Murray,03:11:56
14275,15674,April Mack,03:11:57
14276,12067,Ana Daniels,03:11:57
14277,32172,Chuong (Gwen) Nguyen,03:11:57
14278,40572,Jamie Gleason,03:11:58
14279,36513,Kenya Willis,03:11:58
14280,36155,Maria-Jose Springer,03:11:59
14281,26598,Jen Kenney,03:12:00
14282,40297,Michele Fisher,03:12:00
14283,20587,Kindell Moore,03:12:01
14284,33113,Claire Knobbe,03:12:01
14285,19405,Missy Czyz,03:12:02
14286,36489,Darlene Allison,03:12:03
14287,40549,Heather Mendiola,03:12:03
14288,31240,Christina Hines,03:12:03
14289,32320,Chris Kennedy,03:12:03
14290,31241,Jennifer Smoot,03:12:04
14291,38100,Suzanne Devine,03:12:05
14292,24189,Laura Mills,03:12:07
14293,9384,Elizabeth Wilson,03:12:07
14294,30488,Nancy Wilson,03:12:08
14295,35333,Gina Harshman,03:12:08
14296,36357,Colleen Howell,03:12:08
14297,11162,Christine Wilson,03:12:09
14298,25666,Anthony Sanders,03:12:09
14299,40634,Joseph Segers,03:12:09
14300,29262,Tammie Shumaker,03:12:10
14301,19526,Amy Mangrum,03:12:11
14302,36439,Christina Matthews,03:12:13
14303,28499,Allison Maytag,03:12:14
14304,29018,Kim Baxter,03:12:14
14305,28527,Katherine Veik,03:12:14
14306,13236,Mark Raymond,03:12:15
14307,31368,Beverly Leutloff,03:12:15
14308,36107,Melanie Rieman,03:12:16
14309,27530,Jayne Beesley,03:12:18
14310,18605,Peter Suanlarm,03:12:19
14311,39679,Jane Hill,03:12:20
14312,4676,Amber Brewer,03:12:20
14313,15401,Jennifer Czerwinski,03:12:21
14314,35292,Michele Minehart,03:12:21
14315,35278,Jill Erford,03:12:21
14316,26509,David Vaughn,03:12:23
14317,40571,Roberta Murray,03:12:23
14318,20545,Ann Ledet,03:12:25
14319,34302,Carlina Freeman Paredes,03:12:25
14320,32639,Kayla Fellman,03:12:25
14321,29420,Jorge Diaz,03:12:25
14322,34301,Tammy Stephayn,03:12:25
14323,29419,Dawn Pomposi,03:12:25
14324,22173,Tracy Turner,03:12:26
14325,22343,Amy Skiff,03:12:26
14326,38660,Maddison Bowen,03:12:27
14327,37439,Khette Cox,03:12:28
14328,18316,Tina Urquhart,03:12:29
14329,413,Carolyn Lee,03:12:30
14330,8188,Kteetra Lewis,03:12:30
14331,11018,Elizabeth Williams,03:12:30
14332,38635,Cecilia Bowen,03:12:31
14333,33386,Meredith Mcghee,03:12:31
14334,26011,Bethany Statewicz,03:12:35
14335,18206,Sharon Vandeveer,03:12:35
14336,35096,Katie Holley,03:12:36
14337,37275,Tyler Elder,03:12:37
14338,32234,Erika Morgan,03:12:38
14339,20548,Chris Gates,03:12:39
14340,10170,Daren Ellefson,03:12:39
14341,31055,Ginny Peebles,03:12:39
14342,12468,Jen Gwaltney,03:12:40
14343,32089,Beth Gibson,03:12:40
14344,27084,Kaitlin Gilfillan,03:12:41
14345,26100,Rebecca Johnson,03:12:41
14346,34387,Danielle Daniel,03:12:46
14347,18195,Stacey Fowler,03:12:48
14348,39469,Gary Carpenter,03:12:49
14349,29316,Jaime Bradbury,03:12:49
14350,12372,Brandy Davis,03:12:50
14351,38023,Louann Anstis,03:12:50
14352,33178,Kim Mcdonald,03:12:50
14353,12349,Julia Paige Lofton,03:12:51
14354,24016,Christie Johnson,03:12:51
14355,27619,Donna Paterno,03:12:52
14356,27618,Philip Tranchese,03:12:52
14357,32545,Kristen Sabal,03:12:52
14358,22197,Zachary Cotterman,03:12:52
14359,25192,Elleana Lowe,03:12:52
14361,29510,Brendan Fuge,03:12:53
14362,22196,Chris Cotterman,03:12:53
14363,35678,Jeniffer Gonzalez,03:12:53
14364,11587,Eileen Remley,03:12:54
14365,39501,Arryn Uhlenbrauck,03:12:55
14366,31390,Suzy Mitchem,03:12:55
14367,31389,Timothy Marshall,03:12:55
14368,36329,Sarah Detring,03:12:55
14370,36464,Suzanne Sauls,03:12:59
14371,39341,Chaney Ahmed,03:12:59
14372,36054,Sarah Davidson,03:12:59
14373,22177,Karen Yoder,03:13:01
14374,21590,Jb Jennings,03:13:01
14375,32097,Jenee Kawegsza,03:13:02
14376,37626,Sarah Boeres,03:13:02
14377,3256,Tracey Raines,03:13:02
14378,38348,Angie Hedberg,03:13:03
14379,29040,Lindsey Vogel,03:13:04
14380,1159,Debbie Flores,03:13:05
14381,38353,Laurie Hyde,03:13:07
14382,30435,Justin Donnellan,03:13:07
14383,30434,Mindy Donnellan,03:13:07
14384,37601,Charla Lincoln,03:13:07
14385,29041,Gary Vogel,03:13:07
14386,29129,Audrey Wilson,03:13:07
14387,29128,Roger Wilson,03:13:07
14388,38126,Sharon Reiling,03:13:08
14389,35385,Penny Jones,03:13:09
14390,22328,Nesma Rodriguez,03:13:09
14391,32113,Jeanniemarie Santiago,03:13:09
14392,18724,Maria Caceres,03:13:09
14393,35685,Synthia Tureaud,03:13:10
14394,35457,Lucy Wang,03:13:10
14395,27015,Amanda Donnelly,03:13:10
14396,36098,Shannon Meissner,03:13:10
14397,11669,Christy Wells,03:13:10
14398,22213,Regina Herring,03:13:10
14399,35657,Kreslyn Ruckman,03:13:10
14400,24433,Lori Quebbeman,03:13:11
14401,34115,Nikki Wright,03:13:11
14402,30166,Travis Hale,03:13:12
14403,4660,Lavonda Miller,03:13:12
14404,13392,Lorena Machado,03:13:13
14405,15368,Kristin Leadbetter,03:13:13
14406,27173,Danette Woodcock,03:13:14
14407,38389,Brandon Rhode,03:13:14
14408,33058,Marshall Rasor,03:13:16
14409,29046,Jodi Rasor,03:13:16
14410,27356,Connor Wise,03:13:16
14411,32683,Andrea Soto,03:13:16
14412,15436,Michael Davenport,03:13:17
14413,15435,Sharon Davenport,03:13:17
14414,17468,Matthew Yabroudy,03:13:18
14415,31214,Nikita Nichols,03:13:18
14416,23574,Kazuri Arai,03:13:18
14417,10232,Jeff Fisher,03:13:19
14418,32045,Cassidy Seiler,03:13:19
14419,32443,Patrick Bowman,03:13:19
14420,33084,Kim Gann,03:13:20
14421,19525,Lindsay Croft,03:13:22
14422,34562,Chloe Scott,03:13:23
14423,40680,Warren Hamaker,03:13:23
14424,19398,Emily Koemeter-Cox,03:13:24
14425,27371,Jane Boxall,03:13:24
14426,32334,Diane Nuvayouma,03:13:24
14427,19123,Nathan Smith,03:13:24
14428,25448,Peiling Yao,03:13:24
14429,30238,Jack Evans,03:13:25
14430,31379,Becky Lovett,03:13:26
14431,27143,Shanna Duitz,03:13:27
14432,27150,Manuel Medina,03:13:27
14433,38638,Cristy Daly,03:13:27
14434,32269,Amy Hervey,03:13:28
14435,25375,Pamela Stegall,03:13:29
14436,31292,Brooke Deckard,03:13:29
14437,24626,Leanne Higdon,03:13:30
14438,23635,Stacey Cothran,03:13:30
14439,31458,Ej Wrzesinski,03:13:30
14440,27051,Richard Quon,03:13:31
14441,40153,Rachel Lanave,03:13:33
14442,31456,Angayar Sivakumar,03:13:33
14443,36520,Sarah Mabry,03:13:34
14444,39402,Leah Roop,03:13:34
14445,39375,Mike Hollstegge,03:13:34
14446,39374,Shari Hollstegge,03:13:34
14447,34220,Maddy Johnson,03:13:34
14448,36403,Karen Larson,03:13:34
14449,25382,Kimberly Lee,03:13:35
14450,37511,Brent Barnes,03:13:36
14451,37193,Janet Barnes,03:13:36
14452,39311,Olivia Grisham,03:13:37
14453,28148,Amanda Sellers,03:13:37
14454,23509,Margaret Pomfret,03:13:38
14455,34324,Jenny Asbury,03:13:40
14456,27428,Eliza Conatser,03:13:40
14457,37391,Cinnamon Vanzandt,03:13:41
14458,31374,Jennifer Megerle,03:13:41
14459,24663,Lucia Mar,03:13:41
14460,30045,Assiatou Bah,03:13:43
14461,28000,Rachel Bush,03:13:43
14462,27508,Steven Ward,03:13:44
14463,25702,Amy Halliday,03:13:45
14464,37405,Shannon Rees,03:13:45
14465,8249,Meghan Hartley,03:13:45
14466,28525,Steph Shaw,03:13:46
14467,17400,Kelly Robertson,03:13:46
14468,32122,June Joseph,03:13:46
14469,36014,Dawn Zielinski,03:13:46
14470,34522,Jason Cobin,03:13:46
14471,37248,Joey Robertson,03:13:46
14472,40228,Amy Stewart,03:13:46
14473,31187,Karen Zaborowski,03:13:47
14474,27432,Christina Wilmers,03:13:48
14475,18704,Roger Phifer,03:13:49
14476,18703,Brenda Phifer,03:13:49
14477,39322,Kristy Kish,03:13:52
14478,40325,Kathryn Plass,03:13:53
14479,37273,Gary Turnage,03:13:54
14480,39232,Lisa Morris,03:13:54
14481,39100,Tammy Hill,03:13:54
14482,27677,Chirag Shah,03:13:54
14483,40514,Katie Schram,03:13:54
14484,20400,Jennifer Rusniak,03:13:55
14485,45422,Jennifer Belding,03:13:56
14486,3258,Marc Guy,03:13:56
14487,35540,Kavitha Korrukathur Viz,03:13:57
14488,38203,Jenn Jordan,03:13:57
14489,26491,Jason Corbin,03:13:57
14490,38560,Jeffrey Brown,03:13:58
14491,30344,Justin Singleton,03:13:58
14492,21232,Angela Hale,03:13:58
14493,34290,Olayinka Areola,03:13:59
14494,21231,Robert Hale,03:13:59
14495,40374,David Conners,03:13:59
14496,34279,Frank Delano,03:13:59
14497,21306,Christina Ousley,03:14:00
14498,21305,Julie Morton,03:14:00
14499,25609,Katelyn Chambers,03:14:01
14500,28492,Victoria Freeding,03:14:01
14501,32273,Andrea Shook,03:14:02
14502,19196,Stanley Holzhauer,03:14:02
14503,19195,Mary Holzhauer,03:14:02
14504,40230,Susan Whitman,03:14:02
14505,35407,Stephanie Harrington,03:14:02
14507,22017,Jeri Harris,03:14:02
14508,18447,Christopher Doss,03:14:03
14509,22480,Sarah Heimberger,03:14:03
14510,22486,Andrew Boal,03:14:04
14511,28183,Jane Oldham,03:14:04
14512,26512,Tim Chaffey,03:14:04
14513,32408,Raymond Huning,03:14:05
14514,14422,Matthew Phillips,03:14:05
14515,19247,Jaime Phillips,03:14:05
